true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,correct,prob_class_6
3.0,3,-1.1436108,-4.3447614,-0.66660106,11.536944,-0.0010170285,-0.23827699,1,
3.0,3,-3.3414288,-1.1626686,1.0170261,11.655383,-1.7353921,-0.80250734,1,
3.0,3,-3.3414278,-1.1626691,1.0170269,11.655384,-1.7353928,-0.80250704,1,
3.0,3,-3.341428,-1.1626686,1.0170274,11.655384,-1.7353929,-0.8025073,1,
3.0,3,-3.3414278,-1.1626691,1.017027,11.655384,-1.7353925,-0.80250716,1,
3.0,3,-3.3414283,-1.1626688,1.0170258,11.655384,-1.7353926,-0.8025075,1,
3.0,3,-3.3414276,-1.1626681,1.0170261,11.655383,-1.7353927,-0.8025074,1,
0.0,0,7.893441,-5.5830154,-2.033673,-2.5690782,3.0587857,-4.4956493,1,
0.0,0,7.8867726,-5.5865483,-2.0355449,-2.559953,3.0641315,-4.4974856,1,
0.0,0,7.8992324,-5.580975,-2.0342286,-2.561709,3.0497057,-4.4952164,1,
0.0,0,7.8978906,-5.581455,-2.034264,-2.562615,3.0515692,-4.4953904,1,
0.0,0,7.909083,-5.576479,-2.0324097,-2.5671184,3.0394397,-4.4930363,1,
0.0,0,7.9022646,-5.579401,-2.0330145,-2.5671442,3.0476232,-4.4942245,1,
4.0,4,-1.6262736,-4.479991,-4.664776,-2.5819845,8.308034,-1.4401635,1,
4.0,4,-1.5570484,-4.5035367,-4.615262,-2.5378323,8.349857,-1.6212418,1,
4.0,4,-1.559363,-4.5095663,-4.6106153,-2.532529,8.351648,-1.6137893,1,
4.0,4,-1.5544189,-4.512425,-4.599131,-2.5248163,8.364048,-1.6476152,1,
4.0,4,-1.5731807,-4.50359,-4.616812,-2.5398862,8.350446,-1.5957285,1,
4.0,4,-1.5623887,-4.5079126,-4.6093383,-2.5331554,8.355955,-1.620092,1,
4.0,4,-4.0277796,-3.7145796,-3.9730122,-1.8602791,9.038106,-1.7833421,1,
4.0,4,-4.0289392,-3.7128916,-3.9742787,-1.8606402,9.037555,-1.781259,1,
4.0,4,-4.0287285,-3.713849,-3.9738834,-1.8601298,9.037661,-1.7805616,1,
4.0,4,-4.0288363,-3.7139223,-3.9737468,-1.8599298,9.037652,-1.7806486,1,
4.0,4,-4.028653,-3.7132692,-3.9742403,-1.8605825,9.037592,-1.7811797,1,
4.0,4,-4.0277476,-3.7128596,-3.974992,-1.8616444,9.037592,-1.7820197,1,
1.0,1,-2.779984,8.663776,-6.520432,-5.412897,1.0617762,-4.55956,1,
1.0,1,-2.7598436,8.689936,-6.4994364,-5.427678,1.0168378,-4.542722,1,
1.0,1,-2.7618735,8.688411,-6.50206,-5.4235134,1.019549,-4.544967,1,
1.0,1,-2.7645023,8.688923,-6.503985,-5.416585,1.0194398,-4.5468235,1,
1.0,1,-2.759954,8.6900015,-6.4998403,-5.426787,1.0167265,-4.543105,1,
1.0,1,-2.767882,8.6807995,-6.5075345,-5.4201136,1.0327449,-4.549198,1,
2.0,2,-0.81075805,-0.8263203,12.231221,0.74400336,-1.8369926,-0.7397881,1,
2.0,2,-0.8107583,-0.82631993,12.231221,0.7440033,-1.8369924,-0.7397881,1,
2.0,2,-0.81075805,-0.82632023,12.231221,0.74400324,-1.8369924,-0.73978835,1,
2.0,2,-0.81075805,-0.82631975,12.231221,0.74400306,-1.8369926,-0.7397885,1,
2.0,2,-0.81075805,-0.8263204,12.231221,0.74400306,-1.8369926,-0.7397881,1,
2.0,2,-0.8107582,-0.82632023,12.231221,0.7440032,-1.8369926,-0.73978823,1,
2.0,2,1.6201437,-2.4820845,10.783401,-0.027329355,-1.4993465,-0.7965565,1,
2.0,2,1.6201445,-2.482086,10.7834015,-0.027329192,-1.4993458,-0.796556,1,
2.0,2,1.6201442,-2.4820855,10.783401,-0.027328938,-1.499346,-0.79655606,1,
2.0,2,1.6201442,-2.4820855,10.783402,-0.027329005,-1.4993463,-0.7965562,1,
2.0,2,1.6201447,-2.482086,10.783402,-0.027328953,-1.4993458,-0.7965558,1,
2.0,2,1.6201446,-2.4820855,10.783401,-0.027329221,-1.499346,-0.79655606,1,
4.0,4,-3.2026732,-2.4950466,-4.7398133,-1.6651502,8.437476,-3.8917828,1,
4.0,4,-3.2037091,-2.4954987,-4.738872,-1.6644998,8.437963,-3.8911104,1,
4.0,4,-3.2036602,-2.4954305,-4.7389994,-1.6644945,8.437909,-3.891156,1,
4.0,4,-3.2036078,-2.4953806,-4.7390456,-1.6645509,8.437879,-3.8912148,1,
4.0,4,-3.203536,-2.495364,-4.7391076,-1.6645869,8.43785,-3.891247,1,
4.0,4,-3.203547,-2.4954238,-4.7390466,-1.6645817,8.437878,-3.8912084,1,
2.0,2,-1.2836081,-2.0207434,13.520048,1.9388493,-1.4721417,-0.14094862,1,
2.0,2,-1.2836083,-2.0207436,13.520048,1.9388491,-1.4721413,-0.14094849,1,
2.0,2,-1.2836081,-2.0207436,13.520047,1.9388491,-1.4721416,-0.14094849,1,
2.0,2,-1.2836077,-2.0207438,13.520046,1.9388496,-1.4721416,-0.14094843,1,
2.0,2,-1.283608,-2.0207434,13.520047,1.9388493,-1.4721417,-0.14094837,1,
2.0,2,-1.2836081,-2.0207436,13.520047,1.9388491,-1.4721416,-0.1409485,1,
3.0,3,-2.869149,-1.8474784,-0.91842115,12.143655,-1.1495862,-0.8700958,1,
3.0,3,-2.8691487,-1.8474784,-0.91842103,12.143655,-1.1495862,-0.87009573,1,
3.0,3,-2.8691487,-1.8474784,-0.9184209,12.143654,-1.149586,-0.8700956,1,
3.0,3,-2.8691483,-1.8474786,-0.9184209,12.143654,-1.149586,-0.8700961,1,
3.0,3,-2.8691487,-1.8474789,-0.91842043,12.143655,-1.1495857,-0.8700952,1,
3.0,3,-2.8691492,-1.8474792,-0.9184203,12.143654,-1.1495856,-0.8700951,1,
3.0,3,-1.7660722,-3.922704,-1.5711502,11.733126,0.16057667,-0.2027783,1,
3.0,3,-1.7660723,-3.922704,-1.5711501,11.733126,0.16057643,-0.20277794,1,
3.0,3,-1.7660725,-3.9227037,-1.5711504,11.733126,0.16057646,-0.20277838,1,
3.0,3,-1.7660725,-3.922704,-1.5711503,11.733126,0.16057697,-0.20277835,1,
3.0,3,-1.7660723,-3.9227033,-1.57115,11.733126,0.16057625,-0.20277828,1,
3.0,3,-1.766072,-3.9227042,-1.5711497,11.733126,0.1605764,-0.20277837,1,
3.0,3,-2.15841,-4.1113806,-0.46501896,11.76477,0.45414716,-0.29808035,1,
3.0,3,-2.15841,-4.111381,-0.4650192,11.764769,0.45414656,-0.2980804,1,
3.0,3,-2.1584105,-4.1113806,-0.46501866,11.76477,0.4541465,-0.29808068,1,
3.0,3,-2.15841,-4.111381,-0.46501902,11.764768,0.4541474,-0.29807988,1,
3.0,3,-2.1584103,-4.1113806,-0.46501842,11.7647705,0.4541465,-0.29808062,1,
3.0,3,-2.15841,-4.1113806,-0.46501902,11.7647705,0.45414656,-0.29808015,1,
4.0,4,-3.489597,-0.8761773,-4.8761106,-4.423581,8.566608,-3.4127436,1,
4.0,4,-3.7088642,-0.42364523,-4.9073596,-4.4692435,8.420816,-3.534745,1,
4.0,4,-3.6883612,-0.47811282,-4.903957,-4.457097,8.439871,-3.519258,1,
4.0,4,-3.6957417,-0.4722259,-4.903045,-4.4549856,8.44186,-3.5250273,1,
4.0,4,-3.712638,-0.4481498,-4.9026103,-4.4540005,8.437203,-3.5320792,1,
4.0,4,-3.6534178,-0.54819894,-4.899222,-4.453048,8.46319,-3.5022492,1,
0.0,0,9.241341,0.72643477,-5.0713983,-3.194998,-2.4634943,-4.899928,1,
0.0,0,9.355977,0.54002833,-5.035506,-3.2353597,-2.4105735,-4.809762,1,
0.0,0,9.377569,0.48592556,-5.0285892,-3.2363977,-2.385186,-4.7943506,1,
0.0,0,9.404669,0.43542174,-5.0249634,-3.2554755,-2.3622158,-4.7718496,1,
0.0,0,9.394848,0.45489314,-5.0290933,-3.2551088,-2.3683343,-4.780135,1,
0.0,0,9.355638,0.5311158,-5.036274,-3.232484,-2.4022167,-4.8117766,1,
3.0,3,-1.7299865,-2.258932,-1.8811022,12.020671,-0.9407512,-1.1797098,1,
3.0,3,-1.7299863,-2.2589328,-1.8811026,12.020671,-0.94075125,-1.1797093,1,
3.0,3,-1.729986,-2.2589324,-1.8811017,12.020672,-0.9407516,-1.1797096,1,
3.0,3,-1.7299862,-2.2589324,-1.8811021,12.02067,-0.9407514,-1.1797097,1,
3.0,3,-1.7299858,-2.2589326,-1.8811017,12.020671,-0.94075125,-1.1797092,1,
3.0,3,-1.729986,-2.2589326,-1.8811021,12.02067,-0.9407513,-1.1797092,1,
2.0,2,-2.6191974,-0.073659584,13.144843,-1.2118206,-0.8908824,0.36617514,1,
2.0,2,-2.6191974,-0.0736592,13.144843,-1.2118211,-0.8908821,0.36617488,1,
2.0,2,-2.6191974,-0.07365911,13.144843,-1.2118211,-0.8908821,0.36617488,1,
2.0,2,-2.6191974,-0.07365911,13.144843,-1.2118211,-0.8908821,0.36617494,1,
2.0,2,-2.6191974,-0.0736589,13.144843,-1.211821,-0.8908823,0.36617494,1,
2.0,2,-2.6191978,-0.073659316,13.144843,-1.2118212,-0.8908821,0.366175,1,
4.0,4,-4.46444,-0.5931106,-4.1455665,-3.7741966,9.060021,-4.097574,1,
4.0,4,-4.463373,-0.59422714,-4.145201,-3.774439,9.060413,-4.0971446,1,
4.0,4,-4.4629884,-0.5954317,-4.145057,-3.773962,9.060749,-4.096676,1,
4.0,4,-4.4633346,-0.59480745,-4.1451745,-3.774057,9.060552,-4.0969043,1,
4.0,4,-4.4632773,-0.5948088,-4.1451535,-3.7741106,9.060558,-4.096923,1,
4.0,4,-4.463466,-0.5943622,-4.145217,-3.7742357,9.060429,-4.09709,1,
5.0,5,-2.2218506,-2.6976078,-2.2105083,-1.6738043,-2.2061093,11.202513,1,
5.0,5,-2.2218235,-2.697125,-2.2110884,-1.6745485,-2.2062316,11.202507,1,
5.0,5,-2.2232308,-2.6970546,-2.210508,-1.6755006,-2.2047677,11.202724,1,
5.0,5,-2.2250984,-2.6978507,-2.2091389,-1.6739118,-2.2031507,11.20282,1,
5.0,5,-2.22353,-2.6980948,-2.2095091,-1.6731104,-2.2045805,11.20264,1,
5.0,5,-2.2211287,-2.6977081,-2.210749,-1.6730813,-2.2069051,11.202385,1,
4.0,4,2.7531185,-5.5565114,-4.5805717,-3.478248,6.7985635,-3.0541413,1,
4.0,4,2.743383,-5.556254,-4.5811825,-3.4760432,6.8038015,-3.0516624,1,
4.0,4,2.7436006,-5.5564675,-4.5808067,-3.4761505,6.8040323,-3.0517876,1,
4.0,4,2.744043,-5.556383,-4.5809174,-3.4762824,6.803669,-3.0518591,1,
4.0,4,2.7434797,-5.5561967,-4.5812144,-3.4761653,6.8037353,-3.051674,1,
4.0,4,2.744266,-5.556337,-4.581042,-3.4763231,6.803439,-3.0518253,1,
2.0,2,-3.1286557,0.20637013,12.852652,-1.3863086,-0.4214711,0.15080076,1,
2.0,2,-3.1286554,0.20637012,12.852652,-1.3863086,-0.42147103,0.15080085,1,
2.0,2,-3.1286552,0.20637019,12.852652,-1.3863086,-0.42147103,0.15080088,1,
2.0,2,-3.1286554,0.20637013,12.852652,-1.3863086,-0.42147115,0.15080085,1,
2.0,2,-3.1286554,0.20637017,12.852652,-1.3863084,-0.42147115,0.15080085,1,
2.0,2,-3.1286557,0.20637013,12.852652,-1.3863082,-0.4214711,0.1508008,1,
2.0,2,-2.1496387,-0.53392553,13.326768,-1.0623416,-0.99285936,0.39625087,1,
2.0,2,-2.1496382,-0.53392553,13.326768,-1.0623416,-0.9928595,0.39625102,1,
2.0,2,-2.1496382,-0.5339256,13.326767,-1.0623417,-0.99285936,0.39625093,1,
2.0,2,-2.1496382,-0.53392553,13.326767,-1.0623418,-0.9928595,0.3962508,1,
2.0,2,-2.1496382,-0.5339253,13.326768,-1.0623417,-0.9928597,0.39625075,1,
2.0,2,-2.1496382,-0.53392553,13.326768,-1.0623418,-0.9928595,0.39625072,1,
2.0,2,-3.2739716,0.30219272,12.85211,-1.2564571,-0.51144665,0.22926182,1,
2.0,2,-3.273972,0.30219284,12.85211,-1.2564573,-0.5114464,0.22926141,1,
2.0,2,-3.2739716,0.3021928,12.85211,-1.2564572,-0.51144654,0.2292617,1,
2.0,2,-3.2739718,0.30219263,12.85211,-1.2564573,-0.51144636,0.22926167,1,
2.0,2,-3.2739713,0.3021929,12.85211,-1.2564573,-0.51144654,0.22926158,1,
2.0,2,-3.2739716,0.30219302,12.85211,-1.2564572,-0.51144654,0.22926158,1,
3.0,3,-1.3625717,-2.4942877,-1.5982853,11.920615,-1.0404524,-1.1160657,1,
3.0,3,-1.3625712,-2.4942882,-1.598285,11.920616,-1.0404524,-1.1160655,1,
3.0,3,-1.3625715,-2.494288,-1.5982847,11.920616,-1.0404522,-1.1160657,1,
3.0,3,-1.3625716,-2.4942877,-1.5982852,11.920616,-1.0404525,-1.1160655,1,
3.0,3,-1.3625717,-2.494288,-1.598285,11.920615,-1.0404522,-1.1160657,1,
3.0,3,-1.3625718,-2.494288,-1.5982852,11.920616,-1.0404524,-1.1160653,1,
4.0,4,-1.9520842,-2.8468225,-5.1986113,-3.254556,8.161667,-3.6423576,1,
4.0,4,-1.952764,-2.8470366,-5.198075,-3.2541332,8.162512,-3.6420412,1,
4.0,4,-1.9526615,-2.8471556,-5.1981115,-3.2541466,8.162443,-3.6419277,1,
4.0,4,-1.9526556,-2.847134,-5.1981354,-3.2541547,8.162408,-3.6419446,1,
4.0,4,-1.9527107,-2.8471303,-5.1981144,-3.254133,8.162458,-3.6419609,1,
4.0,4,-1.9527432,-2.847063,-5.1981115,-3.2541347,8.162463,-3.642015,1,
1.0,1,-2.6255922,9.808067,-1.4588331,-3.461953,-3.3691504,-2.3446884,1,
1.0,1,-2.6292694,9.808648,-1.4620662,-3.4634614,-3.3659205,-2.3441448,1,
1.0,1,-2.627557,9.8078375,-1.458814,-3.4625762,-3.3674822,-2.3444726,1,
1.0,1,-2.6253684,9.806814,-1.4545826,-3.4614995,-3.3693743,-2.345,1,
1.0,1,-2.6287768,9.808961,-1.4632488,-3.4634383,-3.366339,-2.344027,1,
1.0,1,-2.6280031,9.8083515,-1.4608667,-3.462959,-3.3670354,-2.3442757,1,
0.0,0,9.32325,-5.4827013,-0.8758944,-1.7074394,0.6472184,-3.4394917,1,
0.0,0,9.319621,-5.4855204,-0.87737715,-1.7056661,0.65292794,-3.4420116,1,
0.0,0,9.32185,-5.483653,-0.87754357,-1.7064147,0.6495622,-3.4407055,1,
0.0,0,9.3217535,-5.4837213,-0.8776516,-1.706339,0.64972055,-3.4407756,1,
0.0,0,9.320329,-5.4849124,-0.8775259,-1.7058791,0.6518708,-3.4416087,1,
0.0,0,9.32067,-5.4846783,-0.8771937,-1.7061038,0.65131176,-3.4413357,1,
1.0,1,-1.773206,7.0519614,-7.156621,-5.5417376,2.3279061,-5.644564,1,
1.0,1,-1.3697252,7.5181565,-7.071283,-5.610598,1.5135243,-5.4148674,1,
1.0,1,-1.4290153,7.442509,-7.09425,-5.6171722,1.6513275,-5.4564643,1,
1.0,1,-1.4768674,7.5490613,-7.053272,-5.523781,1.5383626,-5.4156694,1,
1.0,1,-1.3949587,7.6466074,-7.034646,-5.541315,1.3751036,-5.3771863,1,
1.0,1,-1.2472752,7.762448,-7.0063596,-5.5489593,1.1260147,-5.3133535,1,
1.0,1,-0.9107144,9.758554,-3.665344,-4.925137,-3.6498392,-2.2557704,1,
1.0,1,-0.9104883,9.758508,-3.665363,-4.9251986,-3.6499364,-2.2557573,1,
1.0,1,-0.9104856,9.7585125,-3.6654155,-4.9252167,-3.6499088,-2.2557752,1,
1.0,1,-0.91052455,9.75852,-3.6654048,-4.9252043,-3.6498954,-2.2557764,1,
1.0,1,-0.9106823,9.758547,-3.6653733,-4.9251504,-3.6498368,-2.2557857,1,
1.0,1,-0.9106752,9.758545,-3.6653504,-4.9251423,-3.6498516,-2.2557824,1,
3.0,3,-2.7246075,-1.9041262,-0.7735542,12.172537,-1.3520474,-0.73437864,1,
3.0,3,-2.7246077,-1.9041262,-0.7735543,12.172537,-1.3520473,-0.734379,1,
3.0,3,-2.7246075,-1.9041262,-0.7735548,12.172537,-1.3520473,-0.73437905,1,
3.0,3,-2.724608,-1.9041271,-0.77355325,12.172537,-1.3520471,-0.73437834,1,
3.0,3,-2.7246084,-1.9041259,-0.7735541,12.172536,-1.3520471,-0.73437846,1,
3.0,3,-2.7246084,-1.9041264,-0.7735543,12.172537,-1.3520471,-0.73437846,1,
2.0,2,0.05064465,-2.9454284,14.84309,1.4556829,-1.4839498,-0.10359418,1,
2.0,2,0.050644964,-2.9454281,14.843092,1.455683,-1.4839497,-0.10359395,1,
2.0,2,0.05064407,-2.945428,14.843091,1.4556836,-1.48395,-0.10359386,1,
2.0,2,0.050644934,-2.9454284,14.843091,1.4556834,-1.4839499,-0.10359397,1,
2.0,2,0.050644785,-2.9454284,14.843091,1.4556834,-1.4839498,-0.10359403,1,
2.0,2,0.050645083,-2.9454284,14.84309,1.4556836,-1.48395,-0.10359398,1,
2.0,2,0.32680476,-0.74837357,13.121792,-1.3665982,-2.449796,-0.031536102,1,
2.0,2,0.3268032,-0.7483725,13.121795,-1.3665986,-2.4497952,-0.031536333,1,
2.0,2,0.32680267,-0.7483724,13.121795,-1.3665984,-2.449795,-0.031536147,1,
2.0,2,0.3268028,-0.74837226,13.121795,-1.3665986,-2.449795,-0.031536363,1,
2.0,2,0.32680345,-0.74837285,13.121794,-1.3665984,-2.449795,-0.03153619,1,
2.0,2,0.32680327,-0.7483726,13.121794,-1.3665984,-2.449795,-0.031536087,1,
1.0,1,-2.4477286,10.213981,-2.9955616,-2.378804,-3.5355299,-2.9063578,1,
1.0,1,-2.4457848,10.213738,-2.9947753,-2.3796434,-3.5364094,-2.9064496,1,
1.0,1,-2.4470353,10.21379,-2.994891,-2.379152,-3.5358062,-2.906449,1,
1.0,1,-2.450491,10.2137375,-2.9944515,-2.3779137,-3.5340414,-2.9065938,1,
1.0,1,-2.4474165,10.213755,-2.9945154,-2.3775277,-3.5358324,-2.90717,1,
1.0,1,-2.4461007,10.213648,-2.9941595,-2.377964,-3.5364478,-2.9072711,1,
0.0,0,10.418682,-2.0670373,-4.187475,-5.8031535,-1.4377466,-1.3399757,1,
0.0,0,10.418672,-2.0669732,-4.1874804,-5.8031983,-1.4378699,-1.3397456,1,
0.0,0,10.418646,-2.0670278,-4.1874948,-5.8032317,-1.4377595,-1.3397793,1,
0.0,0,10.418614,-2.0670354,-4.18754,-5.8032994,-1.437717,-1.3397154,1,
0.0,0,10.418614,-2.0669928,-4.187543,-5.8033123,-1.4377981,-1.339618,1,
0.0,0,10.418655,-2.0669363,-4.1875167,-5.803255,-1.4379189,-1.3396142,1,
3.0,3,-1.8364979,-4.23403,-0.855755,11.652664,0.4439326,-0.24821529,1,
3.0,3,-1.8364983,-4.234029,-0.8557545,11.652664,0.44393212,-0.24821514,1,
3.0,3,-1.8364983,-4.2340293,-0.85575473,11.652664,0.44393185,-0.24821573,1,
3.0,3,-1.8364983,-4.2340293,-0.8557545,11.652664,0.44393197,-0.24821535,1,
3.0,3,-1.836498,-4.234029,-0.8557544,11.652664,0.44393185,-0.24821568,1,
3.0,3,-1.836498,-4.23403,-0.8557544,11.652664,0.44393224,-0.24821502,1,
2.0,2,-0.726226,-1.342765,12.49224,1.0020739,-1.7064941,-0.5688749,1,
2.0,2,-0.72622526,-1.3427658,12.492239,1.0020742,-1.7064942,-0.5688749,1,
2.0,2,-0.7262252,-1.3427659,12.492239,1.002074,-1.706494,-0.5688748,1,
2.0,2,-0.7262255,-1.3427657,12.492239,1.0020741,-1.7064942,-0.568875,1,
2.0,2,-0.7262256,-1.3427655,12.492239,1.0020741,-1.7064945,-0.56887496,1,
2.0,2,-0.72622544,-1.3427656,12.49224,1.002074,-1.7064947,-0.56887496,1,
4.0,4,-3.7013671,-2.3983736,-4.2919035,-1.9818884,9.048555,-4.0091248,1,
4.0,4,-3.7014732,-2.4117644,-4.285529,-1.9732275,9.050378,-3.9974334,1,
4.0,4,-3.7002788,-2.4145484,-4.2851725,-1.9716313,9.050243,-3.9961617,1,
4.0,4,-3.6992562,-2.4185011,-4.284098,-1.9693292,9.0504,-3.993664,1,
4.0,4,-3.6995733,-2.416871,-4.2845883,-1.9703901,9.050358,-3.9947317,1,
4.0,4,-3.7028441,-2.408941,-4.2855515,-1.9750549,9.050774,-3.9983923,1,
4.0,4,-1.257431,-3.8746815,-4.0108867,-2.0424073,8.304724,-4.143826,1,
4.0,4,-1.2575552,-3.8744674,-4.011082,-2.042626,8.304744,-4.143902,1,
4.0,4,-1.2579417,-3.8742998,-4.0111904,-2.0427613,8.30487,-4.143797,1,
4.0,4,-1.2581793,-3.87418,-4.0112576,-2.0428514,8.304943,-4.143745,1,
4.0,4,-1.257882,-3.8743443,-4.0111465,-2.0427155,8.3048525,-4.1437993,1,
4.0,4,-1.2581607,-3.8740518,-4.0113683,-2.0429692,8.304908,-4.143843,1,
2.0,2,-0.6940728,-2.4475675,15.131122,1.0918195,-1.1810924,-0.010189714,1,
2.0,2,-0.6940728,-2.4475672,15.131121,1.09182,-1.1810921,-0.010189438,1,
2.0,2,-0.6940724,-2.447568,15.13112,1.0918195,-1.1810926,-0.010189766,1,
2.0,2,-0.69407207,-2.4475677,15.13112,1.0918199,-1.1810921,-0.010189729,1,
2.0,2,-0.69407266,-2.4475672,15.13112,1.0918196,-1.1810925,-0.010189654,1,
2.0,2,-0.6940718,-2.447568,15.13112,1.0918194,-1.1810929,-0.010189811,1,
2.0,2,0.6918413,-2.3378122,11.847145,0.58594275,-1.5507368,-0.57480085,1,
2.0,2,0.6918411,-2.3378122,11.847147,0.5859429,-1.5507368,-0.5748007,1,
2.0,2,0.6918414,-2.3378122,11.847145,0.5859428,-1.5507368,-0.5748011,1,
2.0,2,0.69184124,-2.3378122,11.847147,0.58594304,-1.5507365,-0.5748011,1,
2.0,2,0.6918414,-2.3378122,11.847145,0.5859428,-1.550737,-0.57480085,1,
2.0,2,0.6918414,-2.3378122,11.847145,0.5859428,-1.5507365,-0.57480085,1,
4.0,0,5.9586077,-0.71996474,-7.550008,-6.4207187,0.8555698,-2.0742102,0,
4.0,0,5.9592023,-0.70478,-7.5490117,-6.424025,0.845578,-2.0799196,0,
4.0,0,5.9614835,-0.7067945,-7.5480633,-6.423378,0.84233564,-2.0751786,0,
4.0,0,5.9612026,-0.7052059,-7.5481596,-6.4238167,0.8424245,-2.077041,0,
4.0,0,5.960516,-0.6977251,-7.5481725,-6.4255896,0.83980167,-2.0820749,0,
4.0,0,5.9598,-0.7005036,-7.548617,-6.425016,0.84267193,-2.081865,0,
2.0,2,1.6132368,-3.1438468,12.984226,1.1794355,-2.1300364,-0.07560587,1,
2.0,2,1.6132362,-3.1438468,12.984226,1.1794361,-2.130036,-0.07560594,1,
2.0,2,1.6132358,-3.1438468,12.984226,1.1794358,-2.1300359,-0.07560561,1,
2.0,2,1.613236,-3.1438468,12.984225,1.1794363,-2.130036,-0.07560592,1,
2.0,2,1.6132361,-3.1438468,12.984225,1.179436,-2.130036,-0.07560582,1,
2.0,2,1.6132362,-3.1438468,12.984226,1.1794363,-2.130036,-0.07560592,1,
4.0,4,-4.4893713,-1.446925,-4.0479145,-3.1646183,9.400047,-3.6967816,1,
4.0,4,-4.417278,-1.5387936,-4.016965,-3.182227,9.420095,-3.6708548,1,
4.0,4,-4.4262958,-1.5333283,-4.0194383,-3.1765156,9.418666,-3.6695783,1,
4.0,4,-4.424153,-1.5337031,-4.018541,-3.1772594,9.418915,-3.671994,1,
4.0,4,-4.427566,-1.5310827,-4.01943,-3.1757894,9.418499,-3.6715589,1,
4.0,4,-4.4311566,-1.5226259,-4.021431,-3.1768198,9.416921,-3.6765783,1,
3.0,3,-2.7009401,-1.5426394,-2.3342478,12.196521,-1.0979769,-1.0807873,1,
3.0,3,-2.7009406,-1.5426391,-2.334248,12.19652,-1.0979769,-1.0807868,1,
3.0,3,-2.7009404,-1.5426389,-2.3342478,12.19652,-1.0979769,-1.0807873,1,
3.0,3,-2.7009401,-1.5426389,-2.334248,12.19652,-1.0979768,-1.0807871,1,
3.0,3,-2.7009404,-1.5426391,-2.3342478,12.19652,-1.097977,-1.0807873,1,
3.0,3,-2.70094,-1.5426396,-2.3342478,12.19652,-1.097977,-1.0807863,1,
2.0,2,0.6272141,-2.4210896,11.948598,0.68808264,-1.5105393,-0.5447349,1,
2.0,2,0.62721467,-2.4210901,11.948598,0.6880824,-1.5105393,-0.5447349,1,
2.0,2,0.62721443,-2.4210904,11.948597,0.6880825,-1.5105392,-0.5447348,1,
2.0,2,0.62721455,-2.4210901,11.948597,0.68808216,-1.5105393,-0.5447348,1,
2.0,2,0.62721467,-2.4210906,11.948598,0.688083,-1.5105393,-0.5447348,1,
2.0,2,0.62721443,-2.4210904,11.948597,0.6880829,-1.5105393,-0.54473466,1,
4.0,4,-4.1537538,-3.616694,-2.5501192,-1.4351873,9.263297,-1.9437475,1,
4.0,4,-4.1512628,-3.615769,-2.5453234,-1.4409138,9.266229,-1.9520379,1,
4.0,4,-4.1526046,-3.6140378,-2.5461552,-1.44142,9.266142,-1.9518766,1,
4.0,4,-4.15356,-3.6132212,-2.5461187,-1.441637,9.266311,-1.9520531,1,
4.0,4,-4.1537337,-3.6135304,-2.5467548,-1.4407772,9.265879,-1.9508879,1,
4.0,4,-4.1527348,-3.6144805,-2.5458188,-1.4409108,9.266189,-1.9517757,1,
1.0,1,-3.3642743,10.36907,-3.5017872,-2.042651,-3.1992009,-2.519223,1,
1.0,1,-3.3501675,10.364324,-3.5075297,-2.0746064,-3.2074087,-2.483374,1,
1.0,1,-3.342046,10.364178,-3.5144298,-2.0824924,-3.2125716,-2.4748805,1,
1.0,1,-3.3531113,10.368028,-3.506218,-2.061039,-3.2073703,-2.5015576,1,
1.0,1,-3.3737652,10.370407,-3.492932,-2.0304642,-3.194307,-2.5339494,1,
1.0,1,-3.3688815,10.365663,-3.4953623,-2.0497634,-3.1936524,-2.5096445,1,
1.0,1,-3.099605,10.296093,-3.0543714,-2.3678954,-3.0236146,-2.9023752,1,
1.0,1,-3.0992765,10.295973,-3.0540817,-2.3679678,-3.0237103,-2.9024684,1,
1.0,1,-3.099565,10.296007,-3.054158,-2.3678696,-3.0235763,-2.9024348,1,
1.0,1,-3.099665,10.296036,-3.054208,-2.367843,-3.0235376,-2.902417,1,
1.0,1,-3.0996406,10.296043,-3.0542371,-2.3678596,-3.0235581,-2.902411,1,
1.0,1,-3.099723,10.296089,-3.0543492,-2.3678386,-3.0235426,-2.902384,1,
1.0,1,-3.0160666,9.921009,-2.5308187,-3.1540937,-2.9960306,-2.387681,1,
1.0,1,-3.015937,9.920967,-2.5307274,-3.1541092,-2.9960876,-2.3877096,1,
1.0,1,-3.0160613,9.921006,-2.530814,-3.1540837,-2.9960327,-2.3876908,1,
1.0,1,-3.0160804,9.92101,-2.530809,-3.1540644,-2.9960246,-2.3876948,1,
1.0,1,-3.0160131,9.920974,-2.5307453,-3.1540668,-2.996052,-2.3877084,1,
1.0,1,-3.0159676,9.920968,-2.5307212,-3.1540818,-2.996072,-2.3877137,1,
0.0,0,10.595578,-4.003162,-2.2773447,-3.4124134,-0.83212197,-2.4931085,1,
0.0,0,10.5955715,-4.0032096,-2.277341,-3.4124193,-0.832078,-2.49309,1,
0.0,0,10.595573,-4.003188,-2.2773485,-3.412426,-0.8320885,-2.4930964,1,
0.0,0,10.595574,-4.0031853,-2.2773495,-3.4124267,-0.8320891,-2.4930978,1,
